element,decimal_approx,num_representations,sample_representation
16757/108,155.15740741,1,"((0,0,2), (0,1,1), (0,2,2), (0,3,1), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16757/216,77.57870370,2946,"((0,3,2), (1,3,1), (2,0,2), (2,1,1), (2,2,2), (3,2,1), (3,3,2))"
16759/108,155.17592593,3,"((0,1,2), (0,2,1), (0,3,2), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16759/216,77.58796296,3705,"((0,3,1), (2,2,1), (2,3,2), (3,0,1), (3,1,2), (3,3,2))"
16763/216,77.60648148,2988,"((0,3,2), (1,3,2), (2,3,2), (3,0,2), (3,1,2), (3,3,1))"
16765/216,77.61574074,4167,"((0,3,1), (1,3,1), (2,3,1), (3,1,1), (3,2,2), (3,3,2))"
16769/216,77.63425926,3491,"((0,3,2), (2,1,1), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
16771/108,155.28703704,4,"((0,1,1), (0,2,2), (0,3,2), (1,0,2), (1,1,1), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16771/216,77.64351852,3905,"((0,3,1), (1,3,2), (2,0,1), (2,1,1), (2,2,2), (3,2,1), (3,3,2))"
16775/108,155.32407407,2,"((0,0,2), (0,1,2), (0,2,2), (0,3,1), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16775/216,77.66203704,3984,"((0,3,2), (1,3,1), (2,3,2), (3,2,1), (3,3,2))"
16777/108,155.34259259,1,"((0,0,2), (0,2,1), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16777/216,77.67129630,3079,"((0,3,1), (2,0,2), (2,2,1), (2,3,1), (3,1,2), (3,2,1), (3,3,2))"
16781/216,77.68981481,3688,"((0,3,2), (1,3,2), (2,0,1), (2,1,2), (2,3,1), (3,2,2), (3,3,1))"
16783/216,77.69907407,3067,"((0,3,1), (1,3,1), (2,1,1), (3,0,2), (3,1,1), (3,2,2), (3,3,2))"
16787/216,77.71759259,2875,"((0,3,2), (2,0,2), (2,2,1), (2,3,2), (3,1,1), (3,3,2))"
16789/108,155.45370370,6,"((0,1,2), (0,2,2), (0,3,2), (1,0,1), (1,1,1), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16789/216,77.72685185,3903,"((0,3,1), (1,3,2), (2,1,1), (2,3,2), (3,0,1), (3,3,2))"
16793/216,77.74537037,2924,"((0,3,2), (1,3,1), (2,1,1), (2,3,1), (3,0,2), (3,2,1), (3,3,2))"
16795/108,155.50925926,2,"((0,0,2), (0,1,1), (0,2,1), (0,3,2), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16795/216,77.75462963,4166,"((0,3,1), (2,0,1), (2,2,1), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
16799/216,77.77314815,3666,"((0,3,2), (1,3,2), (2,1,2), (2,2,2), (3,0,1), (3,3,2))"
16801/216,77.78240741,3739,"((0,3,1), (1,3,1), (2,0,1), (2,2,1), (2,3,2), (3,1,1), (3,3,2))"
16805/216,77.80092593,3905,"((0,3,2), (2,2,1), (2,3,1), (3,1,2), (3,2,1), (3,3,2))"
16807/108,155.62037037,4,"((0,0,1), (0,2,2), (0,3,2), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16807/216,77.81018519,3237,"((0,3,1), (1,3,2), (2,0,2), (2,1,1), (2,3,1), (3,2,1), (3,3,2))"
16811/216,77.82870370,3576,"((0,3,2), (1,3,1), (2,0,1), (2,1,1), (3,1,1), (3,2,2), (3,3,2))"
16813/108,155.67592593,2,"((0,0,2), (0,1,2), (0,2,1), (0,3,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16813/216,77.83796296,3064,"((0,3,1), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,1))"
16817/216,77.85648148,3066,"((0,3,2), (1,3,2), (2,0,2), (2,1,2), (2,2,1), (2,3,2), (3,3,1))"
16819/216,77.86574074,3714,"((0,3,1), (1,3,1), (2,2,1), (2,3,1), (3,0,1), (3,1,1), (3,2,1), (3,3,2))"
16823/216,77.88425926,2869,"((0,3,2), (2,2,1), (3,0,2), (3,1,1), (3,2,2), (3,3,2))"
16825/108,155.78703704,7,"((0,0,1), (0,1,1), (0,2,2), (0,3,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16825/216,77.89351852,4378,"((0,3,1), (1,3,2), (2,1,1), (3,1,1), (3,2,2), (3,3,2))"
16829/108,155.82407407,1,"((0,0,1), (0,1,2), (0,2,2), (0,3,1), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16829/216,77.91203704,3560,"((0,3,2), (1,3,1), (2,2,1), (2,3,2), (3,0,1), (3,3,2))"
16831/216,77.92129630,3755,"((0,3,1), (2,0,1), (2,1,2), (2,2,2), (2,3,1), (3,2,1), (3,3,2))"
16835/216,77.93981481,4116,"((0,3,2), (1,3,2), (2,1,1), (2,3,1), (3,2,1), (3,3,2))"
16837/108,155.89814815,1,"((0,0,2), (0,1,2), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16837/216,77.94907407,3062,"((0,3,1), (1,3,1), (2,0,2), (2,2,1), (3,1,1), (3,2,2), (3,3,2))"
16841/216,77.96759259,3548,"((0,3,2), (2,0,1), (2,3,2), (3,1,2), (3,2,2), (3,3,1))"
16843/108,155.95370370,5,"((0,0,1), (0,1,2), (0,2,2), (0,3,2), (1,1,2), (1,2,2), (1,3,2), (2,0,2), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16843/216,77.97685185,3231,"((0,3,1), (1,3,2), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,3,1))"
16847/216,77.99537037,2920,"((0,3,2), (1,3,1), (2,0,2), (2,2,1), (2,3,1), (3,2,1), (3,3,2))"
16849/108,156.00925926,1,"((0,0,1), (0,1,1), (0,2,1), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16849/216,78.00462963,3749,"((0,3,1), (2,1,2), (2,2,2), (3,0,1), (3,2,2), (3,3,2))"
16853/216,78.02314815,3046,"((0,3,2), (1,3,2), (2,1,2), (3,0,2), (3,2,1), (3,3,2))"
16855/216,78.03240741,4164,"((0,3,1), (1,3,1), (2,3,2), (3,1,2), (3,2,2), (3,3,1))"
16859/216,78.05092593,3514,"((0,3,2), (2,2,2), (2,3,1), (3,0,1), (3,1,2), (3,3,2))"
16861/108,156.12037037,1,"((0,2,2), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16861/216,78.06018519,3901,"((0,3,1), (1,3,2), (2,0,1), (2,2,1), (2,3,1), (3,2,1), (3,3,2))"
16865/216,78.07870370,3976,"((0,3,2), (1,3,1), (2,2,1), (3,1,1), (3,2,2), (3,3,2))"
16867/108,156.17592593,3,"((0,0,1), (0,1,2), (0,2,1), (0,3,2), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16867/216,78.08796296,3119,"((0,3,1), (2,0,2), (2,1,2), (2,3,2), (3,2,1), (3,3,2))"
16871/216,78.10648148,3721,"((0,3,2), (1,3,2), (2,0,1), (2,1,1), (2,2,2), (2,3,2), (3,3,1))"
16873/216,78.11574074,3050,"((0,3,1), (1,3,1), (2,2,2), (2,3,1), (3,0,2), (3,1,1), (3,3,2))"
16877/216,78.13425926,2931,"((0,3,2), (2,0,2), (2,2,2), (3,1,2), (3,2,1), (3,3,2))"
16879/108,156.28703704,4,"((0,1,1), (0,2,2), (0,3,2), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16879/216,78.14351852,3896,"((0,3,1), (1,3,2), (2,2,1), (3,0,1), (3,2,2), (3,3,2))"
16883/216,78.16203704,2919,"((0,3,2), (1,3,1), (2,3,2), (3,0,2), (3,2,2), (3,3,1))"
16885/216,78.17129630,4218,"((0,3,1), (2,1,2), (2,3,1), (3,1,1), (3,2,2), (3,3,2))"
16889/216,78.18981481,3704,"((0,3,2), (1,3,2), (2,1,1), (2,2,1), (2,3,1), (3,0,1), (3,3,2))"
16891/216,78.19907407,3750,"((0,3,1), (1,3,1), (2,0,1), (2,2,2), (3,1,2), (3,2,1), (3,3,2))"
16895/216,78.21759259,3946,"((0,3,2), (2,1,2), (2,3,2), (3,2,1), (3,3,2))"
16897/108,156.45370370,6,"((0,1,2), (0,2,2), (0,3,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16897/216,78.22685185,3210,"((0,3,1), (1,3,2), (2,0,2), (2,3,2), (3,2,2), (3,3,1))"
16901/216,78.24537037,3570,"((0,3,2), (1,3,1), (2,0,1), (2,2,2), (2,3,1), (3,1,1), (3,3,2))"
16903/216,78.25462963,3121,"((0,3,1), (1,2,1), (2,1,2), (2,3,2), (3,0,2), (3,2,2), (3,3,1))"
16907/216,78.27314815,3078,"((0,3,2), (1,3,2), (2,0,2), (2,1,1), (2,2,1), (3,2,1), (3,3,2))"
16909/216,78.28240741,3734,"((0,3,1), (1,3,1), (2,3,2), (3,0,1), (3,1,2), (3,3,2))"
16913/216,78.30092593,2913,"((0,3,2), (2,3,1), (3,0,2), (3,1,2), (3,2,1), (3,3,2))"
16915/108,156.62037037,2,"((0,0,2), (0,2,2), (0,3,2), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16915/216,78.31018519,4352,"((0,3,1), (1,3,2), (2,2,2), (2,3,1), (3,1,1), (3,3,2))"
16919/216,78.32870370,3547,"((0,3,2), (1,3,1), (2,2,2), (3,0,1), (3,1,1), (3,2,1), (3,3,2))"
16921/108,156.67592593,1,"((0,1,2), (0,2,1), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16921/216,78.33796296,3772,"((0,3,1), (2,0,1), (2,1,1), (2,2,1), (2,3,2), (3,2,1), (3,3,2))"
16925/216,78.35648148,4162,"((0,3,2), (1,3,2), (2,3,2), (3,2,2), (3,3,1))"
16927/216,78.36574074,3091,"((0,3,1), (1,3,1), (2,0,2), (2,3,1), (3,1,2), (3,2,1), (3,3,2))"
16931/216,78.38425926,3597,"((0,3,2), (2,0,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
16933/108,156.78703704,2,"((0,0,2), (0,1,1), (0,2,2), (0,3,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16933/216,78.39351852,3200,"((0,3,1), (1,3,2), (2,2,2), (3,0,2), (3,2,1), (3,3,2))"
16937/108,156.82407407,1,"((0,0,2), (0,1,2), (0,2,2), (0,3,1), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16937/216,78.41203704,2928,"((0,3,2), (1,3,1), (2,0,2), (2,3,2), (3,1,1), (3,3,2))"
16939/216,78.42129630,3769,"((0,3,1), (2,1,1), (2,2,1), (2,3,1), (3,0,1), (3,2,2), (3,3,2))"
16943/216,78.43981481,3066,"((0,3,2), (1,3,2), (2,1,1), (2,3,1), (3,0,2), (3,2,2), (3,3,1))"
16945/216,78.44907407,4199,"((0,3,1), (1,3,1), (2,0,1), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
16949/216,78.46759259,3565,"((0,3,2), (2,1,2), (2,2,1), (2,3,2), (3,0,1), (3,3,2))"
16951/108,156.95370370,3,"((0,1,2), (0,2,2), (0,3,2), (1,0,2), (1,1,1), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16951/216,78.47685185,3894,"((0,3,1), (1,3,2), (2,0,1), (2,3,2), (3,1,1), (3,3,2))"
16955/216,78.49537037,3963,"((0,3,2), (1,3,1), (2,3,1), (3,1,2), (3,2,1), (3,3,2))"
16957/108,157.00925926,1,"((0,0,2), (0,1,1), (0,2,1), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16957/216,78.50462963,3136,"((0,3,1), (2,0,2), (2,1,2), (2,2,1), (3,1,1), (3,2,2), (3,3,2))"
16961/216,78.52314815,3728,"((0,3,2), (1,3,2), (2,0,1), (2,2,2), (3,2,1), (3,3,2))"
16963/216,78.53240741,3091,"((0,3,1), (1,3,1), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,3,1))"
16967/216,78.55092593,2984,"((0,3,2), (2,0,2), (2,1,2), (2,2,1), (2,3,1), (3,2,1), (3,3,2))"
16969/108,157.12037037,1,"((0,0,1), (0,2,2), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16969/216,78.56018519,3878,"((0,3,1), (1,3,2), (2,3,1), (3,0,1), (3,1,1), (3,2,1), (3,3,2))"
16973/216,78.57870370,2913,"((0,3,2), (1,3,1), (3,0,2), (3,1,1), (3,2,2), (3,3,2))"
16975/108,157.17592593,2,"((0,0,2), (0,1,2), (0,2,1), (0,3,2), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16975/216,78.58796296,4226,"((0,3,1), (2,2,2), (2,3,2), (3,2,1), (3,3,2))"
16979/216,78.60648148,3711,"((0,3,2), (1,3,2), (2,3,2), (3,0,1), (3,3,2))"
16981/216,78.61574074,3775,"((0,3,1), (1,3,1), (2,0,1), (2,1,2), (2,2,1), (2,3,1), (3,2,1), (3,3,2))"
16985/216,78.63425926,4024,"((0,3,2), (2,1,2), (2,2,1), (3,1,1), (3,2,2), (3,3,2))"
16987/108,157.28703704,4,"((0,0,1), (0,1,1), (0,2,2), (0,3,2), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
16987/216,78.64351852,3186,"((0,3,1), (1,3,2), (2,0,2), (3,1,1), (3,2,2), (3,3,2))"
16991/216,78.66203704,3601,"((0,3,2), (1,3,1), (2,0,1), (2,2,2), (2,3,2), (3,1,2), (3,3,1))"
16993/216,78.67129630,3125,"((0,3,1), (2,1,1), (2,2,2), (2,3,1), (3,0,2), (3,2,1), (3,3,2))"
16997/216,78.68981481,3064,"((0,3,2), (1,3,2), (2,0,2), (2,3,1), (3,2,1), (3,3,2))"
16999/216,78.69907407,3771,"((0,3,1), (1,3,1), (2,1,2), (2,2,1), (3,0,1), (3,2,2), (3,3,2))"
17003/216,78.71759259,2962,"((0,3,2), (2,1,2), (2,3,2), (3,0,2), (3,2,2), (3,3,1))"
17005/108,157.45370370,5,"((0,0,1), (0,1,2), (0,2,2), (0,3,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
17005/216,78.72685185,4338,"((0,3,1), (1,3,2), (2,2,2), (2,3,2), (3,1,2), (3,3,1))"
17009/216,78.74537037,3563,"((0,3,2), (1,3,1), (2,2,1), (2,3,1), (3,0,1), (3,1,2), (3,3,2))"
17011/216,78.75462963,3779,"((0,3,1), (2,0,1), (2,1,1), (2,2,2), (3,1,1), (3,2,2), (3,3,2))"
17015/216,78.77314815,4155,"((0,3,2), (1,3,2), (3,1,1), (3,2,2), (3,3,2))"
17017/216,78.78240741,3143,"((0,3,1), (1,3,1), (2,0,2), (2,1,2), (2,3,2), (3,2,2), (3,3,1))"
17021/216,78.80092593,3615,"((0,3,2), (2,0,1), (2,1,1), (2,2,2), (2,3,1), (3,2,1), (3,3,2))"
17023/216,78.81018519,3187,"((0,3,1), (1,3,2), (2,2,1), (2,3,1), (3,0,2), (3,1,1), (3,3,2))"
17027/216,78.82870370,2973,"((0,3,2), (1,3,1), (2,0,2), (2,2,1), (3,1,2), (3,2,1), (3,3,2))"
17029/108,157.67592593,1,"((0,0,1), (0,1,2), (0,2,1), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
17029/216,78.83796296,3761,"((0,3,1), (2,3,2), (3,0,1), (3,2,2), (3,3,2))"
17033/216,78.85648148,3051,"((0,3,2), (1,3,2), (2,2,2), (2,3,2), (3,0,2), (3,3,1))"
17035/216,78.86574074,4236,"((0,3,1), (1,3,1), (2,1,1), (2,2,2), (2,3,1), (3,2,1), (3,3,2))"
17039/216,78.88425926,3608,"((0,3,2), (2,1,1), (2,2,2), (3,0,1), (3,2,2), (3,3,2))"
17041/108,157.78703704,1,"((0,1,1), (0,2,2), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
17041/216,78.89351852,3906,"((0,3,1), (1,3,2), (2,0,1), (2,2,1), (3,1,2), (3,2,1), (3,3,2))"
17045/216,78.91203704,4023,"((0,3,2), (1,3,1), (2,1,2), (2,3,2), (3,2,2), (3,3,1))"
17047/216,78.92129630,3094,"((0,3,1), (2,0,2), (2,1,1), (2,3,1), (3,1,1), (3,2,2), (3,3,2))"
17051/216,78.93981481,3727,"((0,3,2), (1,3,2), (2,0,1), (2,2,1), (2,3,1), (3,1,1), (3,3,2))"
17053/216,78.94907407,3139,"((0,3,1), (1,3,1), (2,1,2), (2,2,2), (3,0,2), (3,2,1), (3,3,2))"
17057/216,78.96759259,3001,"((0,3,2), (2,0,2), (2,1,1), (2,3,2), (3,2,1), (3,3,2))"
17059/108,157.95370370,3,"((0,1,2), (0,2,2), (0,3,2), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
17059/216,78.97685185,3891,"((0,3,1), (1,3,2), (2,3,2), (3,0,1), (3,1,2), (3,2,1), (3,3,1))"
17063/216,78.99537037,2952,"((0,3,2), (1,3,1), (2,3,1), (3,0,2), (3,1,2), (3,2,2), (3,3,1))"
17065/216,79.00462963,4208,"((0,3,1), (2,0,1), (2,1,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
17069/216,79.02314815,3703,"((0,3,2), (1,3,2), (2,2,1), (3,0,1), (3,1,1), (3,2,1), (3,3,2))"
17071/216,79.03240741,3804,"((0,3,1), (1,3,1), (2,0,1), (2,1,1), (2,3,2), (3,2,1), (3,3,2))"
17075/216,79.05092593,4051,"((0,3,2), (2,1,1), (2,3,1), (3,1,1), (3,2,2), (3,3,2))"
17077/108,158.12037037,1,"((0,0,2), (0,2,2), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
17077/216,79.06018519,3219,"((0,3,1), (1,3,2), (2,0,2), (2,3,1), (3,1,2), (3,2,2), (3,3,1))"
17081/216,79.07870370,3641,"((0,3,2), (1,3,1), (2,0,1), (2,1,2), (2,2,2), (3,2,1), (3,3,2))"
17083/216,79.08796296,3093,"((0,3,1), (2,2,1), (2,3,2), (3,0,2), (3,2,1), (3,3,2))"
17087/216,79.10648148,3060,"((0,3,2), (1,3,2), (2,0,2), (2,3,2), (3,1,1), (3,2,1), (3,3,1))"
17089/216,79.11574074,3787,"((0,3,1), (1,3,1), (2,1,1), (2,3,1), (3,0,1), (3,2,2), (3,3,2))"
17093/216,79.13425926,2991,"((0,3,2), (2,1,2), (3,0,2), (3,1,1), (3,2,2), (3,3,2))"
17095/108,158.28703704,2,"((0,0,2), (0,1,1), (0,2,2), (0,3,2), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
17095/216,79.14351852,4369,"((0,3,1), (1,3,2), (2,1,2), (2,2,2), (3,2,1), (3,3,2))"
17099/216,79.16203704,3620,"((0,3,2), (1,3,1), (2,1,2), (2,3,2), (3,0,1), (3,3,2))"
17101/216,79.17129630,3767,"((0,3,1), (2,0,1), (2,2,1), (2,3,1), (3,1,1), (3,2,2), (3,3,2))"
17105/216,79.18981481,4151,"((0,3,2), (1,3,2), (2,3,1), (3,1,2), (3,2,2), (3,3,1))"
17107/216,79.19907407,3146,"((0,3,1), (1,3,1), (2,0,2), (2,1,2), (3,1,1), (3,2,2), (3,3,2))"
17111/216,79.21759259,3620,"((0,3,2), (2,0,1), (2,2,1), (2,3,2), (3,2,1), (3,3,2))"
17113/108,158.45370370,2,"((0,0,2), (0,1,2), (0,2,2), (0,3,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
17113/216,79.22685185,3222,"((0,3,1), (1,3,2), (2,2,1), (2,3,2), (3,0,2), (3,1,2), (3,3,1))"
17117/216,79.24537037,3018,"((0,3,2), (1,3,1), (2,0,2), (2,1,2), (2,3,1), (3,2,1), (3,3,2))"
17119/216,79.25462963,3755,"((0,3,1), (2,1,1), (2,2,1), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
17123/216,79.27314815,3047,"((0,3,2), (1,3,2), (2,2,2), (3,0,2), (3,1,1), (3,3,2))"
17125/216,79.28240741,4253,"((0,3,1), (1,3,1), (2,2,1), (2,3,2), (3,2,1), (3,3,2))"
17129/216,79.30092593,3602,"((0,3,2), (2,2,1), (2,3,1), (3,0,1), (3,2,2), (3,3,2))"
17131/216,79.31018519,3938,"((0,3,1), (1,3,2), (2,0,1), (2,1,2), (2,3,1), (3,2,1), (3,3,2))"
17135/216,79.32870370,4084,"((0,3,2), (1,3,1), (2,1,2), (3,1,1), (3,2,2), (3,3,2))"
17137/108,158.67592593,1,"((0,0,2), (0,1,2), (0,2,1), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
17137/216,79.33796296,3074,"((0,3,1), (2,0,2), (2,2,2), (2,3,2), (3,1,1), (3,3,2))"
17141/216,79.35648148,3757,"((0,3,2), (1,3,2), (2,0,1), (2,2,1), (2,3,2), (3,1,2), (3,3,1))"
17143/216,79.36574074,3134,"((0,3,1), (1,3,1), (2,1,1), (2,2,1), (2,3,1), (3,0,2), (3,2,1), (3,3,2))"
17147/216,79.38425926,2983,"((0,3,2), (2,0,2), (2,1,1), (2,2,1), (3,1,1), (3,2,2), (3,3,2))"
17149/108,158.78703704,1,"((0,0,1), (0,1,1), (0,2,2), (0,3,2), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
17149/216,79.39351852,3931,"((0,3,1), (1,3,2), (2,1,2), (3,0,1), (3,2,2), (3,3,2))"
17153/216,79.41203704,3017,"((0,3,2), (1,3,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,3,1))"
17155/216,79.42129630,4182,"((0,3,1), (2,2,2), (2,3,1), (3,1,2), (3,2,1), (3,3,2))"
17159/216,79.43981481,3723,"((0,3,2), (1,3,2), (2,3,1), (3,0,1), (3,1,2), (3,3,2))"
17161/216,79.44907407,3802,"((0,3,1), (1,3,1), (2,0,1), (2,1,1), (2,2,1), (3,1,1), (3,2,2), (3,3,2))"
17165/216,79.46759259,4041,"((0,3,2), (2,2,2), (2,3,2), (3,1,1), (3,3,2))"
17167/108,158.95370370,3,"((0,0,1), (0,1,2), (0,2,2), (0,3,2), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
17167/216,79.47685185,3269,"((0,3,1), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,3,1))"
17171/216,79.49537037,3655,"((0,3,2), (1,3,1), (2,0,1), (2,1,1), (2,2,1), (2,3,1), (3,2,1), (3,3,2))"
17173/216,79.50462963,3078,"((0,3,1), (2,2,2), (3,0,2), (3,1,1), (3,2,2), (3,3,2))"
17177/216,79.52314815,3104,"((0,3,2), (1,3,2), (2,0,2), (3,1,2), (3,2,1), (3,3,2))"
17179/216,79.53240741,3793,"((0,3,1), (1,3,1), (2,2,2), (2,3,2), (3,0,1), (3,3,2))"
17183/216,79.55092593,2966,"((0,3,2), (2,2,2), (2,3,1), (3,0,2), (3,2,1), (3,3,2))"
17185/216,79.56018519,4411,"((0,3,1), (1,3,2), (2,1,1), (2,2,1), (2,3,1), (3,2,1), (3,3,2))"
17189/216,79.57870370,3653,"((0,3,2), (1,3,1), (2,1,1), (2,2,1), (3,0,1), (3,2,2), (3,3,2))"
17191/216,79.58796296,3767,"((0,3,1), (2,0,1), (2,3,2), (3,1,2), (3,2,1), (3,3,2))"
17195/216,79.60648148,4201,"((0,3,2), (1,3,2), (2,1,2), (2,2,2), (2,3,2), (3,3,1))"
17197/216,79.61574074,3103,"((0,3,1), (1,3,1), (2,0,2), (2,2,2), (2,3,1), (3,2,1), (3,3,2))"
17201/216,79.63425926,3633,"((0,3,2), (2,0,1), (2,2,2), (3,1,1), (3,2,2), (3,3,2))"
17203/216,79.64351852,3262,"((0,3,1), (1,3,2), (2,1,2), (2,2,1), (3,0,2), (3,2,1), (3,3,2))"
