element,decimal_approx,numerator,denominator,support_primes,valuation_vector,selected_primes
26656/59049,0.45142170,26656,59049,"[2, 3, 7, 17]","[5, -10, 0, 2, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
26659/19683,1.35441752,26659,19683,"[3, 53, 503]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
26702/6561,4.06980643,26702,6561,"[2, 3, 13, 79]","[1, -8, 0, 0, 0, 2, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
26743/6561,4.07605548,26743,6561,"[3, 47, 569]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
26846/6561,4.09175431,26846,6561,"[2, 3, 31, 433]","[1, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
26855/6561,4.09312605,26855,6561,"[3, 5, 41, 131]","[0, -8, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
26899/19683,1.36661078,26899,19683,"[3, 37, 727]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
26923/6561,4.10349032,26923,6561,"[3, 13, 19, 109]","[0, -8, 0, 0, 0, 1, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
26999/6561,4.11507392,26999,6561,"[3, 7, 19, 29]","[0, -8, 0, 2, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
27064/19683,1.37499365,27064,19683,"[2, 3, 17, 199]","[3, -9, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27067/6561,4.12543820,27067,6561,"[3, 27067]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27091/19683,1.37636539,27091,19683,"[3, 27091]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27166/6561,4.14052736,27166,6561,"[2, 3, 17, 47]","[1, -8, 0, 0, 0, 0, 2, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27175/6561,4.14189910,27175,6561,"[3, 5, 1087]","[0, -8, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27179/6561,4.14250876,27179,6561,"[3, 27179]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27196/19683,1.38169994,27196,19683,"[2, 3, 13, 523]","[2, -9, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27268/19683,1.38535792,27268,19683,"[2, 3, 17, 401]","[2, -9, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27268/59049,0.46178597,27268,59049,"[2, 3, 17, 401]","[2, -10, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27319/6561,4.16384697,27319,6561,"[3, 17, 1607]","[0, -8, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27323/6561,4.16445664,27323,6561,"[3, 89, 307]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27388/19683,1.39145455,27388,19683,"[2, 3, 41, 167]","[2, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27400/19683,1.39206422,27400,19683,"[2, 3, 5, 137]","[3, -9, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27422/6561,4.17954580,27422,6561,"[2, 3, 13711]","[1, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27427/19683,1.39343596,27427,19683,"[3, 27427]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27431/6561,4.18091754,27431,6561,"[3, 27431]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27499/6561,4.19128182,27499,6561,"[3, 107, 257]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27575/6561,4.20286542,27575,6561,"[3, 5, 1103]","[0, -8, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27592/19683,1.40181883,27592,19683,"[2, 3, 3449]","[3, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27643/6561,4.21322969,27643,6561,"[3, 7, 11, 359]","[0, -8, 0, 1, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27664/59049,0.46849227,27664,59049,"[2, 3, 7, 13, 19]","[4, -10, 0, 1, 0, 1, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
27680/59049,0.46876323,27680,59049,"[2, 3, 5, 173]","[5, -10, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27742/6561,4.22831885,27742,6561,"[2, 3, 11, 13, 97]","[1, -8, 0, 0, 1, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27755/6561,4.23030026,27755,6561,"[3, 5, 7, 13, 61]","[0, -8, 1, 1, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27832/19683,1.41401209,27832,19683,"[2, 3, 7, 71]","[3, -9, 0, 2, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27859/19683,1.41538383,27859,19683,"[3, 13, 2143]","[0, -9, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27895/6561,4.25163847,27895,6561,"[3, 5, 7, 797]","[0, -8, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27899/6561,4.25224813,27899,6561,"[3, 23, 1213]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
27998/6561,4.26733730,27998,6561,"[2, 3, 13999]","[1, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28024/19683,1.42376670,28024,19683,"[2, 3, 31, 113]","[3, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28036/19683,1.42437637,28036,19683,"[2, 3, 43, 163]","[2, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28051/19683,1.42513844,28051,19683,"[3, 28051]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28151/6561,4.29065691,28151,6561,"[3, 28151]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28156/19683,1.43047300,28156,19683,"[2, 3, 7039]","[2, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28168/19683,1.43108266,28168,19683,"[2, 3, 7, 503]","[3, -9, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28195/19683,1.43245440,28195,19683,"[3, 5, 5639]","[0, -9, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28219/6561,4.30102119,28219,6561,"[3, 28219]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28240/59049,0.47824688,28240,59049,"[2, 3, 5, 353]","[4, -10, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28292/59049,0.47912750,28292,59049,"[2, 3, 11, 643]","[2, -10, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28360/19683,1.44083727,28360,19683,"[2, 3, 5, 709]","[3, -9, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28363/6561,4.32296906,28363,6561,"[3, 113, 251]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28471/6561,4.33942996,28471,6561,"[3, 71, 401]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28475/6561,4.34003963,28475,6561,"[3, 5, 17, 67]","[0, -8, 2, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28483/19683,1.44708632,28483,19683,"[3, 7, 13, 313]","[0, -9, 0, 1, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28600/19683,1.45303053,28600,19683,"[2, 3, 5, 11, 13]","[3, -9, 2, 0, 1, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28619/6561,4.36198750,28619,6561,"[3, 28619]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28627/19683,1.45440228,28627,19683,"[3, 28627]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28687/6561,4.37235178,28687,6561,"[3, 28687]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28688/59049,0.48583380,28688,59049,"[2, 3, 11, 163]","[4, -10, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28727/6561,4.37844841,28727,6561,"[3, 23, 1249]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28792/19683,1.46278514,28792,19683,"[2, 3, 59, 61]","[3, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28795/6561,4.38881268,28795,6561,"[3, 5, 13, 443]","[0, -8, 1, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28804/19683,1.46339481,28804,19683,"[2, 3, 19, 379]","[2, -9, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
28819/19683,1.46415689,28819,19683,"[3, 7, 23, 179]","[0, -9, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28924/19683,1.46949144,28924,19683,"[2, 3, 7, 1033]","[2, -9, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28939/6561,4.41076055,28939,6561,"[3, 43, 673]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28943/6561,4.41137022,28943,6561,"[3, 103, 281]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28960/59049,0.49044014,28960,59049,"[2, 3, 5, 181]","[5, -10, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
28996/19683,1.47314942,28996,19683,"[2, 3, 11, 659]","[2, -9, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29051/6561,4.42783112,29051,6561,"[3, 11, 19, 139]","[0, -8, 0, 0, 1, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
29128/19683,1.47985571,29128,19683,"[2, 3, 11, 331]","[3, -9, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29195/6561,4.44977900,29195,6561,"[3, 5, 5839]","[0, -8, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29251/19683,1.48610476,29251,19683,"[3, 29251]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29263/6561,4.46014327,29263,6561,"[3, 13, 2251]","[0, -8, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29264/59049,0.49558841,29264,59049,"[2, 3, 31, 59]","[4, -10, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29455/19683,1.49646903,29455,19683,"[3, 5, 43, 137]","[0, -9, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29515/6561,4.49855205,29515,6561,"[3, 5, 5903]","[0, -8, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29519/6561,4.49916171,29519,6561,"[3, 7, 4217]","[0, -8, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29536/59049,0.50019475,29536,59049,"[2, 3, 13, 71]","[5, -10, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29560/19683,1.50180359,29560,19683,"[2, 3, 5, 739]","[3, -9, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29572/19683,1.50241325,29572,19683,"[2, 3, 7393]","[2, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29572/59049,0.50080442,29572,59049,"[2, 3, 7393]","[2, -10, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29587/19683,1.50317533,29587,19683,"[3, 29587]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29659/6561,4.52049992,29659,6561,"[3, 7, 19, 223]","[0, -8, 0, 1, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
29752/19683,1.51155820,29752,19683,"[2, 3, 3719]","[3, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29764/19683,1.51216786,29764,19683,"[2, 3, 7, 1063]","[2, -9, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29771/6561,4.53757049,29771,6561,"[3, 7, 4253]","[0, -8, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29779/19683,1.51292994,29779,19683,"[3, 97, 307]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29839/6561,4.54793477,29839,6561,"[3, 53, 563]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29896/19683,1.51887416,29896,19683,"[2, 3, 37, 101]","[3, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29915/6561,4.55951837,29915,6561,"[3, 5, 31, 193]","[0, -8, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29968/59049,0.50751071,29968,59049,"[2, 3, 1873]","[4, -10, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29983/6561,4.56988264,29983,6561,"[3, 29983]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
29984/59049,0.50778167,29984,59049,"[2, 3, 937]","[5, -10, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30019/19683,1.52512320,30019,19683,"[3, 11, 2729]","[0, -9, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30091/6561,4.58634355,30091,6561,"[3, 30091]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30095/6561,4.58695321,30095,6561,"[3, 5, 13, 463]","[0, -8, 1, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30184/19683,1.53350607,30184,19683,"[2, 3, 7, 11]","[3, -9, 0, 3, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30211/19683,1.53487781,30211,19683,"[3, 30211]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30223/19683,1.53548748,30223,19683,"[3, 30223]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30235/6561,4.60829142,30235,6561,"[3, 5, 6047]","[0, -8, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30239/6561,4.60890108,30239,6561,"[3, 11, 2749]","[0, -8, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30328/19683,1.54082203,30328,19683,"[2, 3, 17, 223]","[3, -9, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30347/6561,4.62536199,30347,6561,"[3, 30347]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30355/19683,1.54219377,30355,19683,"[3, 5, 13, 467]","[0, -9, 1, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30415/6561,4.63572626,30415,6561,"[3, 5, 7, 11, 79]","[0, -8, 1, 1, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30491/6561,4.64730986,30491,6561,"[3, 30491]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30520/19683,1.55057664,30520,19683,"[2, 3, 5, 7, 109]","[3, -9, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30532/19683,1.55118630,30532,19683,"[2, 3, 17, 449]","[2, -9, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30544/59049,0.51726532,30544,59049,"[2, 3, 23, 83]","[4, -10, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30547/19683,1.55194838,30547,19683,"[3, 11, 2777]","[0, -9, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30559/6561,4.65767414,30559,6561,"[3, 30559]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30560/59049,0.51753628,30560,59049,"[2, 3, 5, 191]","[5, -10, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30596/59049,0.51814595,30596,59049,"[2, 3, 7649]","[2, -10, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30671/6561,4.67474470,30671,6561,"[3, 30671]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30724/19683,1.56094091,30724,19683,"[2, 3, 7681]","[2, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30787/19683,1.56414165,30787,19683,"[3, 17, 1811]","[0, -9, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30811/6561,4.69608291,30811,6561,"[3, 11, 2801]","[0, -8, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30815/6561,4.69669258,30815,6561,"[3, 5, 6163]","[0, -8, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30952/19683,1.57252451,30952,19683,"[2, 3, 53, 73]","[3, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30979/19683,1.57389626,30979,19683,"[3, 13, 2383]","[0, -9, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30991/19683,1.57450592,30991,19683,"[3, 17, 1823]","[0, -9, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
30992/59049,0.52485224,30992,59049,"[2, 3, 13, 149]","[4, -10, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31067/6561,4.73510136,31067,6561,"[3, 47, 661]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31135/6561,4.74546563,31135,6561,"[3, 5, 13, 479]","[0, -8, 1, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31156/19683,1.58288879,31156,19683,"[2, 3, 7789]","[2, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31183/19683,1.58426053,31183,19683,"[3, 31183]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31264/59049,0.52945859,31264,59049,"[2, 3, 977]","[5, -10, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31279/6561,4.76741350,31279,6561,"[3, 31, 1009]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31288/19683,1.58959508,31288,19683,"[2, 3, 3911]","[3, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31300/19683,1.59020475,31300,19683,"[2, 3, 5, 313]","[2, -9, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31315/19683,1.59096682,31315,19683,"[3, 5, 6263]","[0, -9, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31387/6561,4.78387441,31387,6561,"[3, 31387]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31391/6561,4.78448407,31391,6561,"[3, 31391]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31480/19683,1.59934969,31480,19683,"[2, 3, 5, 787]","[3, -9, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31492/19683,1.59995936,31492,19683,"[2, 3, 7873]","[2, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31535/6561,4.80643195,31535,6561,"[3, 5, 7, 17, 53]","[0, -8, 1, 1, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31568/59049,0.53460685,31568,59049,"[2, 3, 1973]","[4, -10, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31643/6561,4.82289285,31643,6561,"[3, 31643]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31711/6561,4.83325713,31711,6561,"[3, 19, 1669]","[0, -8, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
31720/19683,1.61154296,31720,19683,"[2, 3, 5, 13, 61]","[3, -9, 1, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31747/19683,1.61291470,31747,19683,"[3, 53, 599]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31759/19683,1.61352436,31759,19683,"[3, 7, 13, 349]","[0, -9, 0, 1, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31840/59049,0.53921320,31840,59049,"[2, 3, 5, 199]","[5, -10, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31855/6561,4.85520500,31855,6561,"[3, 5, 23, 277]","[0, -8, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31876/59049,0.53982286,31876,59049,"[2, 3, 13, 613]","[2, -10, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31912/19683,1.62129757,31912,19683,"[2, 3, 3989]","[3, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31924/19683,1.62190723,31924,19683,"[2, 3, 23, 347]","[2, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31939/19683,1.62266931,31939,19683,"[3, 19, 41]","[0, -9, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
31951/19683,1.62327897,31951,19683,"[3, 89, 359]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
31967/6561,4.87227557,31967,6561,"[3, 13, 2459]","[0, -8, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32056/19683,1.62861352,32056,19683,"[2, 3, 4007]","[3, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32083/19683,1.62998527,32083,19683,"[3, 32083]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32111/6561,4.89422344,32111,6561,"[3, 163, 197]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32248/19683,1.63836813,32248,19683,"[2, 3, 29, 139]","[3, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32260/19683,1.63897780,32260,19683,"[2, 3, 5, 1613]","[2, -9, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32288/59049,0.54680012,32288,59049,"[2, 3, 1009]","[5, -10, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32371/19683,1.64461718,32371,19683,"[3, 32371]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32431/6561,4.94299649,32431,6561,"[3, 7, 41, 113]","[0, -8, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32452/19683,1.64873241,32452,19683,"[2, 3, 7, 19, 61]","[2, -9, 0, 1, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
32452/59049,0.54957747,32452,59049,"[2, 3, 7, 19, 61]","[2, -10, 0, 1, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
32488/19683,1.65056140,32488,19683,"[2, 3, 31, 131]","[3, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32515/19683,1.65193314,32515,19683,"[3, 5, 7, 929]","[0, -9, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32575/6561,4.96494437,32575,6561,"[3, 5, 1303]","[0, -8, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32680/19683,1.66031601,32680,19683,"[2, 3, 5, 19, 43]","[3, -9, 1, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
32687/6561,4.98201494,32687,6561,"[3, 32687]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32692/19683,1.66092567,32692,19683,"[2, 3, 11, 743]","[2, -9, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32707/19683,1.66168775,32707,19683,"[3, 32707]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32719/19683,1.66229741,32719,19683,"[3, 32719]","[0, -9, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32831/6561,5.00396281,32831,6561,"[3, 32831]","[0, -8, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32848/59049,0.55628376,32848,59049,"[2, 3, 2053]","[4, -10, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
32864/59049,0.55655473,32864,59049,"[2, 3, 13, 79]","[5, -10, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
